country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,distribution_method,marketing_auth_holder,shortage_start,estimated_end,status,reason,therapeutic_alternatives,scraped_at
GR,Greece,EOF,DALACIN C INJ.SOL 600MG/4ML AMP BTx1AMPx4ML,"CLINDAMYCIN, PHOSPHATE",,,2800235404011,J01FF01,ΦΑΡΜΑΚΕΙΟΥ,PFIZER ΕΛΛΑΣ Α.Ε.,2026-02-13,2026-03-13,shortage,Αυξημένη ζήτηση,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.357595
GR,Greece,EOF,TOBI INH.SOL.N 300MG/5ML BTX 56 AMPSX 5 ML,TOBRAMYCIN,,,2802489501010,J01GB01,ΦΑΡΜΑΚΕΙΟΥ,"VIATRIS HEALTHCARE LIMITED, IRELAND",2026-05-01,2026-09-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.357595
GR,Greece,EOF,OCTORET® INJ.SO.INF 160MG/2ML BTX5 ΦΎΣΙΓΓΕΣ X 2 ML,GENTAMICIN,,,2803206603017,J01GB03,ΦΑΡΜΑΚΕΙΟΥ,DEMO ABEE,2025-10-16,2026-03-31,shortage,Προβλήματα στην παραγωγική διαδικασία,Εναλλακτικά το ίδιο φάρμακο σε διαφορετική περιεκτικότητα,2026-03-12T16:42:03.357595
GR,Greece,EOF,OCTORET® INJ.SO.INF 40MG/2ML BTx5 φύσιγγες x 2 ML,"GENTAMICIN, SULFATE",,,2803206601013,J01GB03,ΦΑΡΜΑΚΕΙΟΥ,DEMO ABEE,2026-05-01,2026-07-31,shortage,Αυξημένη ζήτηση,,2026-03-12T16:42:03.357595
GR,Greece,EOF,COLISTIN/NORMA PD.I.S.INF 2.000.000IU/VIAL BTX 1VIAL,"COLISTIMETHAN, E SODIUM",,,2801871704015,J01XB01,ΦΑΡΜΑΚΕΙΟΥ,ΝΟΡΜΑ ΕΛΛΑΣ Α.Ε.,2025-07-31,2026-07-31,shortage,Καθυστέρηση παράδοσης,Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής και μορφής σε διαφορετική περιεκτικότητα,2026-03-12T16:42:03.357595
GR,Greece,EOF,COLISTIMETHATE SODIUM/ARITI PD.I.S.INF 2000000 IU/VIAL BT X 10 VIALS X 10 ML,"COLISTIMETHATE, SODIUM",,,2803269702016,J01XB01,ΦΑΡΜΑΚΕΙΟΥ,ΑΡΗΤΗ A.E.,2026-02-25,2026-08-10,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.357595
GR,Greece,EOF,ISOFLON ORAL.SOL 10MG/ML FL  x 150 ML,ITRACONAZOLE,,,2802591901012,J02AC02,ΦΑΡΜΑΚΕΙΟΥ,ΑΔΗΦΑΡΜ Μ.Ε.Π.Ε.,2026-02-10,2026-06-30,shortage,Ποιοτικό πρόβλημα - Συσκευασία,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.357595
GR,Greece,EOF,VORICONAZOLE/TEVA F.C.TAB 200MG/TAB BTX14 (PVC/AL BLISTER),VORICONAZOLE,,,2803022202036,J02AC03,ΦΑΡΜΑΚΕΙΟΥ,"TEVA PHARMA B.V., HAARLEM, THE NETHERLANDS",2025-07-31,2026-04-06,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.357595
GR,Greece,EOF,POSACONAZOLE ACCORD GR.TAB 100MG/TAB 24X1 ΔΙΣΚΊΑ (ΜΟΝΆΔΑ ΔΌΣΗΣ) ΣΕ BLISTERS PVC/PE/PVDC/ΑΛΟΥΜΙΝΊΟΥ,POSACONAZOLE,,,2803223901028,J02AC04,ΦΑΡΜΑΚΕΙΟΥ,"ACCORD HEALTHCARE S.L.U., SPAIN",2026-01-30,2026-03-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.357595
GR,Greece,EOF,VALOMED F.C.TAB 1000MG/TAB BTX21 TABS,VALACICLOVIR,,,2802911002016,J05AB11,ΦΑΡΜΑΚΕΙΟΥ,"TARGET PHARMA ΜΟΝΟΠΡΟΣΩΠΗ ΕΠΕ, ΕΛΛΑΔΑ",2024-04-10,2026-06-30,shortage,Προβλήματα στην παραγωγική διαδικασία,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.357595
GR,Greece,EOF,VALOMED F.C.TAB 500MG/TAB BTX10 TABS,VALACICLOVIR,,,2802911001019,J05AB11,ΦΑΡΜΑΚΕΙΟΥ,"TARGET PHARMA ΜΟΝΟΠΡΟΣΩΠΗ ΕΠΕ, ΕΛΛΑΔΑ",2024-04-10,2026-06-30,shortage,Προβλήματα στην παραγωγική διαδικασία,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.358594
GR,Greece,EOF,VALOMED F.C.TAB 500MG/TAB BTX42 TABS,VALACICLOVIR,,,2802911001026,J05AB11,ΦΑΡΜΑΚΕΙΟΥ,"TARGET PHARMA ΜΟΝΟΠΡΟΣΩΠΗ ΕΠΕ, ΕΛΛΑΔΑ",2024-04-10,2026-06-30,shortage,Προβλήματα στην παραγωγική διαδικασία,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.358594
GR,Greece,EOF,TAMIFLU CAPS 45MG/CAP BTx10 σε BLISTERS (PVC/PE/PVDC/ALU),OSELTAMIVIR,,,2802575704011,J05AH02,ΦΑΡΜΑΚΕΙΟΥ,"ROCHE REGISTRATION GMBH, GERMANY",2026-02-05,2026-03-31,shortage,Αυξημένη ζήτηση,Εναλλακτικά το ίδιο φάρμακο σε διαφορετική περιεκτικότητα ή μορφή,2026-03-12T16:42:03.358594
GR,Greece,EOF,EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL MYLAN F.C.TAB (600+200+245)MG/TAB ΒΤ X 1 BOTTLE (HDPE) X 30 TABS,"EMTRICITABINE,, TENOFOVIR,, EFAVIRENZ",,,2803174801019,J05AR06,ΦΑΡΜΑΚΕΙΟΥ,"MYLAN PHARMACEUTICALS LIMITED, IRELAND",2024-07-10,2026-04-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής, μορφής και περιεκτικότητας. Εναλλακτικά άλλα σκευάσματα της ίδιας κατηγορίας J05AR -Αντι-ιικά για τη θεραπεία λοιμώξεων από HIV, συνδυασμοί με τις ίδιες ενδείξεις",2026-03-12T16:42:03.358594
GR,Greece,EOF,IQYMUNE SOL.INF 100MG/ML BTX1 VIAL X 100ML,"IMMUNOGLOBULI, N HUMAN, NORMAL",,,2803090201030,J06BA02,ΝΟΣΟΚΟΜΕΙΑΚΟ,LAB.FRANCAIS DU FRACTIONNEMENT ET DES BIOTECHNOLOGIES (LFB),2025-10-10,2026-07-01,shortage,Καθυστέρηση παράδοσης,Εναλλακτικά άλλα σκευάσματα της ίδιας κατηγορίας J06BA - Ανθρώπινες Φυσιολογικές Ανοσοσφαιρίνες με τις ίδιες ενδείξεις,2026-03-12T16:42:03.358594
GR,Greece,EOF,KIOVIG SOL.IV.INF 100MG/ML BTX1 VIALX100 ML,"IMMUNOGLOBULI, N HUMAN, NORMAL",,,2802720501045,J06BA02,ΝΟΣΟΚΟΜΕΙΑΚΟ,TAKEDA MANUFACTURING AUSTRIA AG,2025-01-09,2027-03-31,shortage,Καθυστέρηση παράδοσης,Εναλλακτικά άλλα σκευάσματα της ίδιας κατηγορίας J06BA - Ανθρώπινες Φυσιολογικές Ανοσοσφαιρίνες με τις ίδιες ενδείξεις.,2026-03-12T16:42:03.358594
GR,Greece,EOF,KIOVIG SOL.IV.INF 100MG/ML BTX1 VIALX200 ML,"IMMUNOGLOBULI, N HUMAN, NORMAL",,,2802720501052,J06BA02,ΝΟΣΟΚΟΜΕΙΑΚΟ,TAKEDA MANUFACTURING AUSTRIA AG,2025-01-09,2027-03-31,shortage,Καθυστέρηση παράδοσης,Εναλλακτικά άλλα σκευάσματα της ίδιας κατηγορίας J06BA - Ανθρώπινες Φυσιολογικές Ανοσοσφαιρίνες με τις ίδιες ενδείξεις.,2026-03-12T16:42:03.358594
GR,Greece,EOF,KIOVIG SOL.IV.INF 100MG/ML BTX1 VIALX50 ML,"IMMUNOGLOBULI, N HUMAN, NORMAL",,,2802720501038,J06BA02,ΝΟΣΟΚΟΜΕΙΑΚΟ,TAKEDA MANUFACTURING AUSTRIA AG,2025-01-09,2027-03-31,shortage,Καθυστέρηση παράδοσης,Εναλλακτικά άλλα σκευάσματα της ίδιας κατηγορίας J06BA - Ανθρώπινες Φυσιολογικές Ανοσοσφαιρίνες με τις ίδιες ενδείξεις.,2026-03-12T16:42:03.358594
GR,Greece,EOF,IG VENA SOL.INF 50G/L BOTTLEx100 ML + άγκιστρο,"IMMUNOGLOBULI, N HUMAN, NORMAL",,,2802721401061,J06BA02,ΝΟΣΟΚΟΜΕΙΑΚΟ,"KEDRION SPA (LUCCA), ITALY",2026-02-13,2026-12-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.358594
GR,Greece,EOF,IG VENA SOL.INF 50G/L BOTTLEx200 ML + άγκιστρο,"IMMUNOGLOBULI, N HUMAN, NORMAL",,,2802721401078,J06BA02,ΝΟΣΟΚΟΜΕΙΑΚΟ,"KEDRION SPA (LUCCA), ITALY",2026-02-13,2026-12-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.358594
GR,Greece,EOF,IQYMUNE SOL.INF 100MG/ML BTX1 VIAL X 50ML,"IMMUNOGLOBULI, N HUMAN, NORMAL",,,2803090201023,J06BA02,ΝΟΣΟΚΟΜΕΙΑΚΟ,LAB.FRANCAIS DU FRACTIONNEMENT ET DES BIOTECHNOLOGIES (LFB),2025-07-22,2026-06-30,shortage,Καθυστέρηση παράδοσης,Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής και μορφής,2026-03-12T16:42:03.358594
GR,Greece,EOF,VENBIG PS.SOL.INF 50 IU/ML BTx1 VIAL x  500 IU+ 1 VIAL x 10 ML SOLV + σετ έγχυσης.,"HUMAN PLASMA, PROTEIN OF, WHICH HUMAN, IMMUNOGLOBULI, NS AT LEAST 95%",,,2802819101019,J06BB04,ΝΟΣΟΚΟΜΕΙΑΚΟ,"KEDRION SPA (LUCCA), ITALY",2026-02-13,2026-12-31,shortage,Καθυστέρηση παράδοσης,Εναλλακτικά όμοιο προϊόν μέσω έκτακτης εισαγωγής,2026-03-12T16:42:03.358594
GR,Greece,EOF,"NIMENRIX (ΣΥΖΕΥΓΜΕΝΟ ΕΜΒΟΛΙΟ ΚΑΤΑ ΤΟΥ ΜΗΝΙΓΓΙΤΙΔΟΚΟΚΚΟΥ ΟΜΑΔΑΣ A,C,W-135 ΚΑΙ Y) PS.INJ.SOL (5MCG+5MCG+5MCG)/0.5ML (1ΔΌΣΗ) BTX1VIAL (ΚΌΝΙΣ) +1PFSYR (ΔΙΑΛΎΤΗΣ)+2 ΒΕΛΌΝΕΣ","NEISSERIA, MENINGITIDIS Y",,,2803025401030,J07AH08,ΦΑΡΜΑΚΕΙΟΥ,"PFIZER EUROPE MA EEIG, BELGIUM",2026-02-09,2026-03-13,shortage,Καθυστέρηση παράδοσης,Εναλλακτικά άλλα εμβόλια σύμφωνα με τις συστάσεις του θεράποντος ιατρού,2026-03-12T16:42:03.358594
GR,Greece,EOF,"PRIORIX-TETRA (ΕΜΒ.ΙΛΑΡ.,ΕΡΥΘΡΑ,ΠΑΡΩΤΙΤ.&ΑΝΕΜΟΒΛ.) PS.INJ.SOL BTX 1VIAL + 1PF.SYR. (ΧΩΡΊΣ ΣΤΑΘΕΡΉ ΒΕΛΌΝΑ ΑΛΛΆ ΜΕ ΔΎΟ ΧΩΡΙΣΤΈΣ ΒΕΛΌΝΕΣ) X 0,5 ML SOLVENT","MEASLES,COMBI, NATIONS WITH, MUMPS,RUBELLA, AND VARICELLA,, LIVE, ATTENUATED",,,2802758301051,J07BD54,ΕΜΒΟΛΙΟ,GLAXOSMITHKLINE ΜΟΝΟΠΡΟΣΩΠΗ Α.Ε.Β.Ε.,2024-11-30,2026-12-31,shortage,Ποιοτικό πρόβλημα - Δραστική ουσία,Εναλλακτικά άλλο εμβόλιο σύμφωνα με τις συστάσεις του θεράποντος ιατρού,2026-03-12T16:42:03.358594
GR,Greece,EOF,RIDOCA CAPS 5MG/CAP BTX20,TEMOZOLOMIDE,,,2802920501029,L01AX03,ΦΑΡΜΑΚΕΙΟΥ,ΕΝΟΡΑΣΙΣ ΑΕ,2026-01-21,2026-03-18,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.358594
GR,Greece,EOF,ARMISARTE C/S.SOL.IN 25MG/ML BTX1VIALX40ML,PEMETREXED,,,2803135201032,L01BA04,ΝΟΣΟΚΟΜΕΙΑΚΟ,"ACTAVIS GROUP PTC EHF., ICELAND",2026-02-19,2026-05-11,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής, ίδιας ή/και διαφορετικής περιεκτικότητας",2026-03-12T16:42:03.359596
GR,Greece,EOF,FLUOROURACIL/ANABIOSIS INJ.SO.INF 50MG/ML BTX1 VIAL X100 ML,FLUOROURACIL,,,2803095201011,L01BC02,ΝΟΣΟΚΟΜΕΙΑΚΟ,ΑΝΑΒΙΩΣΙΣ ΙΚΕ (ANABIOSIS PC),2025-03-28,2026-09-02,shortage,Καθυστέρηση παράδοσης,Εναλλακτικά όμοιο σκεύασμα μέσω έκτακτης εισαγωγής,2026-03-12T16:42:03.359596
GR,Greece,EOF,FLUOROURACIL/OPUS INJ.SO.INF 50MG/ML BOTTLE (ΤΎΠΟΥ I) X 100 ML,FLUOROURACIL,,,2803135301015,L01BC02,ΝΟΣΟΚΟΜΕΙΑΚΟ,OPUS MATERIA ΕΠΕ,2025-02-17,2026-11-30,shortage,Καθυστέρηση παράδοσης,Εναλλακτικά όμοιο σκεύασμα μέσω έκτακτης εισαγωγής,2026-03-12T16:42:03.359596
GR,Greece,EOF,PREVELODA F.C.TAB 150MG/TAB BTX60 (6X10),CAPECITABINE,,,2803105301014,L01BC06,ΦΑΡΜΑΚΕΙΟΥ,PHARMAZAC AE,2025-07-28,2026-11-23,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής,μορφής και περιεκτικότητας",2026-03-12T16:42:03.359596
GR,Greece,EOF,ZERECTUM F.C.TAB 500MG/TAB BTX120 TABS (ΣΕ BLISTER PVC/PVDC/ALU),CAPECITABINE,,,2803103602069,L01BC06,ΦΑΡΜΑΚΕΙΟΥ,"ΑΝΑΒΙΩΣΙΣ Α.Ε., ΕΛΛΑΔΑ",2026-03-01,2026-12-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.359596
GR,Greece,EOF,ZAOLIN® SOFT.CAPS 30MG/CAP BTX1 CAP ΣΕ BLISTER (PVC/PVDC-AL),"VINORELBINE, DITARTRATE",,,2802942204014,L01CA04,ΦΑΡΜΑΚΕΙΟΥ,PHARMAZAC AE,2026-01-23,2026-06-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής, ίδιας ή/και διαφορετικής περιεκτικότητας",2026-03-12T16:42:03.359596
GR,Greece,EOF,JAVLOR C/S.SOL.IN 25MG/ML BTX1VIAL (ΜΕ ΓΚΡΙ ΕΛΑΣΤΙΚΌ ΠΏΜΑ) X 2ML,VINFLUNINE,,,2802916401012,L01CA05,ΝΟΣΟΚΟΜΕΙΑΚΟ,"PIERRE FABRE MEDICAMENT, FRANCE",2026-09-01,2027-05-01,shortage,Προβλήματα στην παραγωγική διαδικασία,.,2026-03-12T16:42:03.359596
GR,Greece,EOF,ABRAXANE PD.DIS.INF 5MG/ML VIALX 100MG,"PACLITAXEL, FORMULATED AS, ALBUMIN BOUND, NANOPARTICLES",,,2802978401012,L01CD01,ΝΟΣΟΚΟΜΕΙΑΚΟ,"BRISTOL-MYERS SQUIBB PHARMA EEIG, IRELAND",2026-02-16,2026-04-17,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας με τις ίδιες ενδείξεις.",2026-03-12T16:42:03.359596
GR,Greece,EOF,DOCETAXEL ACCORD C/S.SOL.IN 160MG/8ML BTX1 VIAL X8ML,DOCETAXEL,,,2803160203018,L01CD02,ΝΟΣΟΚΟΜΕΙΑΚΟ,"ACCORD HEALTHCARE S.L.U., SPAIN",2026-01-30,2026-04-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.359596
GR,Greece,EOF,CAELYX PEGYLATED LIPOSOMAL C/S.SOL.IN 2MG/ML 1VIALX10ML,"DOXORUBICIN, HYDROCHLORID, E",,,2802258101014,L01DB01,ΝΟΣΟΚΟΜΕΙΑΚΟ,"BAXTER HOLDING B.V., THE NETHERLANDS",2026-02-09,2026-03-31,shortage,Καθυστέρηση παράδοσης,Εναλλακτικά το ίδιο σκεύασμα με ξενόγλωσση συσκευασία,2026-03-12T16:42:03.359596
GR,Greece,EOF,ZOLSKETIL PEGYLATED LIPOSOMAL CO.DIS.INF 2MG/ML 1 VIAL X 10 ML,"DOXORUBICIN, HYDROCHLORID, E",,,2803308301019,L01DB01,ΝΟΣΟΚΟΜΕΙΑΚΟ,"ACCORD HEALTHCARE S.L.U., SPAIN",2026-01-30,2026-03-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.359596
GR,Greece,EOF,FARMORUBICIN PS.INJ.SOL 10MG/VIAL BTX1VIAL+1AMPX5ML SOLV,EPIRUBICIN,,,2801895801011,L01DB03,ΝΟΣΟΚΟΜΕΙΑΚΟ,PFIZER ΕΛΛΑΣ Α.Ε.,2025-01-02,2026-06-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.359596
GR,Greece,EOF,OXALIPLATIN/TEVA C/S.SOL.IN 5MG/ML BTX1VIALX100MG/20ML,OXALIPLATIN,,,2802726501032,L01XA03,ΝΟΣΟΚΟΜΕΙΑΚΟ,"TEVA PHARMA B.V., HAARLEM, THE NETHERLANDS",2026-02-20,2026-03-10,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής, μορφής και ίδιας ή διαφορετικής περιεκτικότητας",2026-03-12T16:42:03.359596
GR,Greece,EOF,ALUNBRIG F.C.TAB 180MG/TAB BTX28 ΔΙΣΚΊΑ ΣΕ BLISTERS ACLAR/ALU,BRIGATINIB,,,2803207203025,L01XE43,ΦΑΡΜΑΚΕΙΟΥ,"TAKEDA PHARMA A/S, DENMARK",2026-02-10,2026-04-10,shortage,Προβλήματα στην παραγωγική διαδικασία,Εναλλακτικά το ίδιο φάρμακο σε διαφορετική περιεκτικότητα. Εναλλακτικά άλλα σκευάσματα της ίδιας κατηγορίας L01ED Αναστολείς κινάσης αναπλαστικού λεμφώματος (ALK) με τις ίδιες ενδείξεις,2026-03-12T16:42:03.359596
GR,Greece,EOF,BORTEZOMIB/PHARMAZAC PD.INJ.SOL 3.5MG/ML BTX1 VIAL,BORTEZOMIB,,,2803177201014,L01XG01,ΝΟΣΟΚΟΜΕΙΑΚΟ,PHARMAZAC AE,2025-04-09,2027-01-26,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.359596
GR,Greece,EOF,TOPOCAN PD.C.SO.IN 4mg/VIAL (Γενόσημο) BTx5 (VIALx4 MG),"TOPOTECAN, HYDROCHLORID, E",,,2802889301012,L01XX17,ΝΟΣΟΚΟΜΕΙΑΚΟ,ΑΡΗΤΗ A.E.,2026-02-18,2027-02-08,shortage,Προβλήματα στην παραγωγική διαδικασία,,2026-03-12T16:42:03.359596
GR,Greece,EOF,TOPOTECAN HOSPIRA C/S.SOL.IN 4MG/4ML 5VIALSx4ML,TOPOTECAN,,,2802950701024,L01XX17,ΝΟΣΟΚΟΜΕΙΑΚΟ,"PFIZER EUROPE MA EEIG, BELGIUM",2026-03-23,2026-04-13,shortage,Καθυστέρηση παράδοσης,,2026-03-12T16:42:03.359596
GR,Greece,EOF,"LEUPROL PS.INJ.SUS 11,25MG/VIAL ΚΙΤ ΠΟΥ ΠΕΡΙΈΧΕΙ: BTX1 VIAL+1 AMPX2 ML","LEUPRORELIN, ACETATE",,,2802704402016,L02AE02,ΦΑΡΜΑΚΕΙΟΥ,PHARMAZAC AE,2025-11-27,2026-09-07,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.360594
GR,Greece,EOF,MYFENAX CAPS 250MG/CAP BT X 100 ΣΕ BLISTERS (PVC/PVDC/ALU),"MYCOPHENOLAT, E MOFETIL",,,2802836401017,L04AA06,ΦΑΡΜΑΚΕΙΟΥ,"TEVA B.V., THE NETHERLANDS",2026-01-28,2026-06-10,shortage,Καθυστέρηση παράδοσης,,2026-03-12T16:42:03.360594
GR,Greece,EOF,MYFENAX F.C.TAB 500MG/ΤΑΒ BT X 50 ΣΕ BLISTERS (PVC/PVDC/ALU),"MYCOPHENOLAT, E MOFETIL",,,2802836402014,L04AA06,ΦΑΡΜΑΚΕΙΟΥ,"TEVA B.V., THE NETHERLANDS",2026-01-13,2026-05-30,shortage,Καθυστέρηση παράδοσης,,2026-03-12T16:42:03.360594
GR,Greece,EOF,XELJANZ ORAL.SOL 1MG/ML 1 ΦΙΑΛΗ (HDPE) X 250 ML + 1 ΣΥΡΙΓΓΑ + 1 ΠΡΟΣΑΡΜΟΓΕΑΣ ΦΙΑΛΗΣ,TOFACITINIB,,,2803163704017,L04AA29,ΦΑΡΜΑΚΕΙΟΥ,"PFIZER EUROPE MA EEIG, BELGIUM",2025-12-02,2026-03-09,shortage,Αυξημένη ζήτηση,Εναλλακτικά το ίδιο φάρμακο σε διαφορετική μορφή,2026-03-12T16:42:03.360594
GR,Greece,EOF,NEPEXTO INJ.SOL 50 MG/1ML 4 PF. SYRS X 1 ML,ETANERCEPT,,,2803245102014,L04AB01,ΦΑΡΜΑΚΕΙΟΥ,"BIOSIMILAR COLLABORATIONS IRELAND LIMITED, IRELAND",2025-12-17,2026-04-01,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.360594
GR,Greece,EOF,HUKYNDRA INJ.SOL 40MG/0.4ML 1 PF.PEN + 1 ΕΠΙΘΕΜΑ ΑΛΚΟΟΛΗΣ,ADALIMUMAB,,,2803285801045,L04AB04,ΦΑΡΜΑΚΕΙΟΥ,"STADA ARZNEIMITTEL AG, GERMANY",2026-02-26,2026-03-16,shortage,Καθυστέρηση παράδοσης,,2026-03-12T16:42:03.360594
GR,Greece,EOF,IMULDOSA C/S.SOL.IN 130MG/26ML (5MG/ML) BT X 1 VIAL,USTEKINUMAB,,,2803396003017,L04AC05,ΝΟΣΟΚΟΜΕΙΑΚΟ,"ACCORD HEALTHCARE S.L.U., SPAIN",2026-01-15,2026-03-30,shortage,Αυξημένη ζήτηση,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.360594
GR,Greece,EOF,UZPRUVO C/S.SOL.IN 130MG/26ML (5MG/ML) BT X 1 VIAL X 26ML,USTEKINUMAB,,,2803362803016,L04AC05,ΝΟΣΟΚΟΜΕΙΑΚΟ,"STADA ARZNEIMITTEL AG, GERMANY",2026-03-02,2026-04-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.360594
GR,Greece,EOF,NOSATEL INJ.SO.INF 50MG/2ML AMP BTx6 AMPSx2 ML,"DEXKETOPROFE, N TROMETAMOL",,,2802377503027,M01AE17,ΦΑΡΜΑΚΕΙΟΥ,"MENARINI INTER.OPERAT.LUXEMBU RG SA, LUXEMBURG",2026-02-04,2026-03-15,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.360594
